Datums,Laiks,Atkartotas reizes,Python versija
25-01-2024,20:22:42,10,3.10.11
Atkartojuma nr.p.k.,Reizinatajs,Laiks (ms),Izvads
1,1,19.6251
2,1,19.425
3,1,16.5263
4,1,16.7485
5,1,19.7176
6,1,19.3317
7,1,19.2699
8,1,19.3295
9,1,19.4057
10,1,18.0205

Kopejais funkciju laiks (ms),Videjais funkciju laiks (ms)
187.3998,18.73998
